stop_name,parent_station,zone_id,stop_id,stop_desc,stop_lat,stop_lon,location_type,platform_code
Chikkanayakanahalli,,CKNYH,24607,Chikkanayakanahalli (Towards Chikkanayakanahalli DInne),12.89228,77.69454,,
Chikkanayakanahalli,,CKNYH,32324,Chikkanayakanahalli (Towards Dodda Kannalli (Sarjapura Road)),12.89232,77.69445,,
Chikkanayakanahalli Dinne,,CKHD,24609,Chikkanayakanahalli Dinne (Towards Chikkanayakanahalli),12.88384,77.69704,,
Chikkanayakanahalli Dinne,,CKHD,32325,Chikkanayakanahalli Dinne (Towards Doddamma Temple),12.88386,77.69713,,
Chikkegowdanapalya,,CGPL2,24613,Chikkegowdanapalya (Towards Kengeri),12.8787,77.51471,,
Chikkegowdanapalya,,CGPL2,32327,Chikkegowdanapalya (Towards Raghuvanahalli Cross),12.87882,77.51474,,
Chikkegowdanapalya Junction,,CKPJ,39110,Chikkegowdanapalya Junction (Towards Ganakal),12.87816,77.51649,,
Chikkegowdanapalya Junction,,CKPJ,39111,Chikkegowdanapalya Junction (Towards Raghuvanahalli Cross),12.8782,77.51661,,
Chikkellur Cross,,CKLRCR,24615,Chikkellur Cross (Towards Mysore Road ),12.89191,77.42158,,
Chikkellur Cross,,CKLRCR,32328,Chikkellur Cross (Towards Koluru ),12.89183,77.42171,,
Chinmaya Vidyalaya Koramangala,,CNVS1,24618,Chinmaya Vidyalaya Koramangala (Towards Chinmaya Vidyalaya Koramangala),12.93491,77.62811,,
Chinnaiahnapalya,,CNP2,24621,Chinnaiahnapalya (Towards Chinnaiahnapalya),12.72257,77.65589,,
Chinnakurchi,,CNKRC,24623,Chinnakurchi (Towards Thittahalli),12.82745,77.45962,,
Chinnakurchi,,CNKRC,32331,Chinnakurchi (Towards Gonipura),12.82741,77.45962,,
Chinnappa Garden,,CNPGR,32332,Chinnappa Garden (Towards Nandidurga Road),13.00302,77.60354,,
Chinnappa Garden,,CNPGR,32333,Chinnappa Garden (Towards Marappa Garden),13.0031,77.60353,,
Chinnappa Layout,,CHNPLT,24630,Chinnappa Layout (Towards LR Bande),13.02823,77.60961,,
Chinnappa Layout,,CHNPLT,32335,Chinnappa Layout (Towards Manjushree Hospital),13.02825,77.60964,,
Chinnaswamy Stadium,,CWSMGR,22694,Chinnaswamy Stadium (Towards Shivaji Nagara),12.97742,77.59885,,
Chinnayyanapalya Silk Farm,,CHNSLKFM,21844,Chinnayyanapalya Silk Farm (Towards Kaggalipura),12.85356,77.52343,,
Chinnayyanapalya Silk Farm,,CHNSLKFM,21845,Chinnayyanapalya Silk Farm (Towards Banashankari ),12.85368,77.52331,,
Chinnayyanapalya Silk Farm,,CNFSLKF,37208,Chinnayyanapalya Silk Farm (Towards Vally School),12.85366,77.5232,,
Chinthala Madivala,,CHM1,24637,Chinthala Madivala (Towards Huskur),12.85269,77.71173,,
Chinthala Madivala,,CHM1,32338,Chinthala Madivala (Towards Chinthala Madivala),12.85266,77.71179,,
Chinthala Madivala Cross,,CHNMDL,24639,Chinthala Madivala Cross (Towards Kaggalipura),12.85453,77.71226,,
Chinthala Madivala Cross,,CHNMDLC,32339,Chinthala Madivala Cross (Towards Huskur),12.85452,77.71222,,
Chirayu Pali Clinic,,CPLCINC,39154,Chirayu Pali Clinic (Towards Thippenahalli),13.04424,77.49068,,
Chirayu Pali Clinic,,CPLCINC,39155,Chirayu Pali Clinic (Towards Marison Factory),13.04452,77.49071,,
Chitrapura Mutt,,CHM,24642,Chitrapura Mutt (Towards Malleshwaram),13.00564,77.56528,,
Chokkahalli Gate,,CKHG,24646,Chokkahalli Gate (Towards Hoskote),13.11222,77.83227,,
Chokkahalli Gate,,CKHG,32341,Chokkahalli Gate (Towards H Cross),13.11222,77.83213,,
Chokkanahali Government School,,CKGS2,28791,Chokkanahali Government School (Towards Chokkanahalli),13.11131,77.69131,,
Chokkanahali Government School,,CKGS2,33826,Chokkanahali Government School (Towards Marasandra),13.11135,77.69133,,
Chokkanahalli,,CHKH1,32342,Chokkanahalli (Towards Budamaranahalli Cross),13.18312,77.53915,,
Chokkanahalli,,CHKH1,32346,Chokkanahalli (Towards Shanubhoganahalli),13.18306,77.53932,,
Chokkanahalli,,CHKKN,32343,Chokkanahalli (Towards Maralakunte),13.11355,77.68756,,
Chokkanahalli,,CHKKN,32344,Chokkanahalli (Towards Marenahalli),13.11351,77.68758,,
Chokkanahalli,,CKHLI,24652,Chokkanahalli (Towards RK Hegade Nagara),13.08235,77.62499,,
Chokkanahalli,,CKHLI,32345,Chokkanahalli (Towards Kogilu Cross),13.08233,77.62497,,
Chokkanahalli Gate,,CKHL1,21846,Chokkanahalli Gate (Towards Noor Nagara),13.08466,77.63487,,
Chokkanahalli Gate,,CKHL1,21847,Chokkanahalli Gate (Towards Thirumenahalli Cross),13.08471,77.63473,,
Chokkasandra,,CKLSRN,32347,Chokkasandra (Towards Avalahalli),12.87059,77.7211,,
Chokkasandra,,CKLSRN,32348,Chokkasandra (Towards Harohalli),12.87066,77.7212,,
Chokkasandra Cross,,CKSDCR2,24658,Chokkasandra Cross (Towards Chokkasandra),12.87348,77.73397,,
Chokkasandra Cross,,CKSDCR2,32349,Chokkasandra Cross (Towards Dommasandra),12.87355,77.73402,,
Chokkasandra Cross,,CKSDCR2,32350,Chokkasandra Cross (Towards Gopasandra),12.87348,77.73409,,
Chokkasandra Gate,,CKSGT,24660,Chokkasandra Gate (Towards Hosakote),13.1832,77.88681,,
Chokkasandra Gate,,CKSGT,32351,Chokkasandra Gate (Towards H Cross),13.18333,77.8867,,
Cholanayakanahalli,,CHNH,21489,Cholanayakanahalli (Towards Tavarakere),12.96024,77.35952,,
Cholanayakanahalli,,CHNH,21490,Cholanayakanahalli (Towards Magadi),12.9605,77.35961,,
Cholappanahalli Gate,,CPHG,24664,Cholappanahalli Gate (Towards Hoskote),13.11897,77.83919,,
Cholappanahalli Gate,,CPHG,32353,Cholappanahalli Gate (Towards H Cross),13.1191,77.83923,,
Choodasandra Circle,,CHUD,24667,Choodasandra Circle (Towards Central Jail),12.88853,77.67299,,
Choodasandra Circle,,CHUD,35370,Choodasandra Circle (Towards Kasavanahalli),12.88855,77.67294,,
Choudappa Layout,,CHPL-1,24669,Choudappa Layout (Towards MS Palya),13.10983,77.5281,,
Choudappa Layout,,CHPL-1,32355,Choudappa Layout (Towards Shivakote),13.10978,77.52807,,
Chowdanahalli,,CHWU,24671,Chowdanahalli (Towards Sadahalli Gate),13.21449,77.62801,,
Chowdanahalli,,CHWU,32356,Chowdanahalli (Towards Nagamangala),13.21444,77.628,,
Chowdappanahalli,,CWPHL,21848,Chowdappanahalli (Towards Bidlapura),13.14841,77.7537,,
Chowdappanahalli,,CWPHL,21849,Chowdappanahalli (Towards Budigere),13.14852,77.75373,,
Chowdareddy Circle,,ANKL,23971,Chowdareddy Circle (Towards Anekal),12.71119,77.69949,,
Chowdareddy Circle,,ANKL,23973,Chowdareddy Circle (Towards Anekal Circle),12.71125,77.69931,,
Chowdary Line,,CWL,38858,Chowdary Line (Towards Start Point),13.00521,77.63878,,
Chowdasandra Cross,,CHCRS,24673,Chowdasandra Cross (Towards Avalakuppe),13.01049,77.33506,,
Chowdasandra Cross,,CHCRS,32357,Chowdasandra Cross (Towards Yntaganahalli Nelamangala),13.01056,77.33502,,
Chowdeshwari Temple,,CHDSTC,32358,Chowdeshwari Temple (Towards Lingapura Corss),12.75911,77.69019,,
Chowdeshwari Temple,,CHDSTC,32359,Chowdeshwari Temple (Towards Marasur Gate),12.75914,77.69013,,
Chowdeshwari Temple,,CHOWDT,24678,Chowdeshwari Temple (Towards Okalipuram),12.99483,77.56638,,
Chowdeshwari Temple B Channasandra,,BCH,24679,Chowdeshwari Temple B Channasandra (Towards B Channasandra),13.01094,77.65918,,
Chowdeshwarinagara,,CDNLGR,36390,Chowdeshwarinagara (Towards Goraguntepalya),13.00047,77.52479,,
Chowdeshwarinagara,,CDNLGR,36391,Chowdeshwarinagara (Towards Summanahalli),13.0006,77.525,,
Chowdeshwarinagara,,CDSNGR,24682,Chowdeshwarinagara (Towards Tavarakere),12.99759,77.39939,,
Chowdeshwarinagara,,CDSNGR,32362,Chowdeshwarinagara (Towards Sondekoppa),12.9975,77.39944,,
Chowdeshwarinagara Bus Stand,,CDNBS,39199,Chowdeshwarinagara Bus Stand (Towards Last Stop),13.00135,77.52087,,
Chowdeshwarinagara JP Park,,CDNJP,24270,Chowdeshwarinagara JP Park (Towards Mathikere),13.03272,77.55408,,
Chowdeshwarinagara JP Park,,CDNJP,24683,Chowdeshwarinagara JP Park (Towards Mohankumar Nagara),13.03281,77.55446,,
Chowdeshwarinagara JP Park,,CDNJP,37606,Chowdeshwarinagara JP Park (Towards Mathikere/BEL),13.03284,77.55432,,
Chowdeshwarinagara Tataguni,,CDRN TTGNI,24684,Chowdeshwarinagara Tataguni (Towards Tataguni),12.84988,77.51885,,
Chowdeshwarinagara Thataguni,,CDNTTGNI,24674,Chowdeshwarinagara Thataguni (Towards Banashankari),12.84995,77.51892,,
Christ International School Cross,,CISC1,24686,Christ International School Cross (Towards Alambadi),12.88589,77.89044,,
Christ International School Cross,,CISC1,32363,Christ International School Cross (Towards Sampangere),12.88587,77.89049,,
Christ School,,CRTCL,24688,Christ School (Towards Kaggalipura),12.79913,77.51193,,
Christ School,,CRTCL,32364,Christ School (Towards Gulakamale),12.79918,77.5119,,
Christal House Learning School,,CHLS,24690,Christal House Learning School (Towards Yalahanka),13.0943,77.65168,,
Christal House Learning School,,CHLS,32365,Christal House Learning School (Towards Kothanuru),13.09439,77.65173,,
Chudahalli,,CDHL,24692,Chudahalli (Towards Somanahalli Gate),12.78228,77.48943,,
Chudahalli,,CDHL,32366,Chudahalli (Towards Gudipalya),12.78225,77.48943,,
Chunchaghatta,,CHGHT,24694,Chunchaghatta (Towards Kothanuru),12.88558,77.57487,,
Chunchaghatta,,CHGHT,32367,Chunchaghatta (Towards Ganapathipura),12.88553,77.57489,,
Chunchanakuppe,,CNCNKP,24696,Chunchanakuppe (Towards Dodda Aladamara),12.91038,77.38631,,
Chunchanakuppe,,CNCNKP,32368,Chunchanakuppe (Towards Ajjanahalli),12.91034,77.38632,,
Cipla Avalahalli,,CLP-1,38192,Cipla Avalahalli (Towards Veeranahalli),13.03229,77.73139,,
Cipla Avalahalli,,CPL,21850,Cipla Avalahalli (Towards Kempegowda Bus Station),13.03243,77.73148,,
Cipla Avalahalli,,CPL,21851,Cipla Avalahalli (Towards Hoskote),13.03263,77.73114,,
City Civil Court,,CCC1,21491,City Civil Court (Towards Mysore Bank),12.97334,77.58243,,
City Civil Court,,MYBNK,24128,City Civil Court (Towards KR Circle),12.97343,77.58243,,
City Civil Court (CHAKRA),,KRC-MYSbnk,37720,City Civil Court (CHAKRA) (Towards KR Circle),12.97339,77.58237,,
Clarence School,,CLRNS,35922,Clarence School (Towards Bamboo Bazaar),13.00309,77.61666,,
Cloride Metal,,CLRMTL,36224,Cloride Metal (Towards MALUR),12.93964,77.91132,,
Cloride Metal,,CLRMTL,36225,Cloride Metal (Towards KODIHALLI),12.93954,77.91152,,
Coca Cola Byramangala,,CCCL1,24711,Coca Cola Byramangala (Towards Mysore Road),12.78086,77.40412,,
Coca Cola Byramangala,,CCCL1,32374,Coca Cola Byramangala (Towards Byramangala),12.78103,77.40411,,
Coffee Board Layout,,CFBL1,24715,Coffee Board Layout (Towards Military Dairyform),13.04843,77.60914,,
Coffee Board Layout,,CFBL1,32377,Coffee Board Layout (Towards Mariyannapalya),13.04853,77.60919,,
Coffee Day Hope Farm,,CFFDY,38049,Coffee Day Hope Farm (Towards Hope Form),12.97998,77.75162,,
Coffee Day Hope Farm,,CFFDY,38050,Coffee Day Hope Farm (Towards Varthur),12.97987,77.75168,,
Cohera,,CHR6,38695,Cohera (Towards Last Stop),13.17322,77.74122,,
Coles Park,,CLSPRK,24717,Coles Park (Towards Thomas Cafe),12.99308,77.60928,,
Coles Park,,COLESP,32378,Coles Park (Towards Bamboobazar),12.99301,77.60927,,
Coles Park,,COLPK,21857,Coles Park (Towards Bomboo Bazar),12.99534,77.60829,,
Coles Park,,COLPK,21859,Coles Park (Towards  Doddy),12.99573,77.60668,,
Coles Road,,COLSRD,21862,Coles Road (Towards Banasawadi),12.99661,77.61204,,
Coles Road,,COLSRD,21863,Coles Road (Towards Coles park),12.99632,77.61247,,
Commando Hospital,,CMDH,21865,Commando Hospital (Towards Kempegowda Bus Station ),12.96268,77.62756,,
Commando Hospital,,CMH,21864,Commando Hospital (Towards HAL ),12.96364,77.62641,,
Commercial Street,,CMS,35086,Commercial Street (Towards MG Road),12.97994,77.60981,,
Commercial Street,,COMS,24721,Commercial Street (Towards Shivaji Nagara),12.98283,77.60623,,
Commercial Street,,COMSTR,35212,Commercial Street (Towards Kamaraja Road Lavanya Talkies),12.98163,77.60822,,
Concord Apartment Electronic City,,CNCAP,24722,Concord Apartment Electronic City (Towards Neeladri Nagara),12.84056,77.65185,,
Concord Apartment Electronic City,,CNCAP,35337,Concord Apartment Electronic City (Towards Electronic City),12.84061,77.65172,,
Concorde Napa Valley,,CCNV,37972,Concorde Napa Valley (Towards Kaggalipura),12.78852,77.5121,,
Corporation,,CRP,20726,Corporation (Towards HAL MG Road),12.9682,77.58936,,
Corporation,,CRP,20727,Corporation (Towards KR Market ),12.96701,77.58822,,
Corporation,,CRPN,20725,Corporation (Towards Cauvery Bhavan / Mysore Bank),12.96839,77.58675,,
Corporation,,Corpo,20728,Corporation (Towards Subbiah Circle),12.9648,77.58778,,
Country Club Bagaluru,,CUNTY,24724,Country Club Bagaluru (Towards Yalahanka),13.12348,77.63937,,
Country Club Bagaluru,,CUNTY,32381,Country Club Bagaluru (Towards Bagaluru),13.12358,77.63932,,
Cox Town,,CXTN,23660,Cox Town (Towards Jeevanahalli),12.99648,77.62157,,
Cox Town,,CXTN,24047,Cox Town (Towards Shivaji Nagara),12.99629,77.62153,,
Crown Plaza,,CRNPZ,24733,Crown Plaza (Towards Konappana Agarahara),12.85092,77.66,,
Crown Plaza,,CRNPZ3,20732,Crown Plaza (Towards Electronic City),12.85082,77.66023,,
Crystal Apartment Sarjapura Road,,KSTLA,21866,Crystal Apartment Sarjapura Road (Towards Sarjapura),12.86771,77.76724,,
Crystal Apartment Sarjapura Road,,KSTLA,21867,Crystal Apartment Sarjapura Road (Towards Dommasandra),12.86758,77.76714,,
Cubbon Park Metro Station,,CBPRK,37694,Cubbon Park Metro Station (Towards Cubbon Road),12.98068,77.59835,,
Cubbon Park Metro Station,,CPMN,24741,Cubbon Park Metro Station (Towards GPO),12.98083,77.59722,,
Cubbon Park Metro Station,,CPMS,38459,Cubbon Park Metro Station (Towards Last Point),12.98068,77.59831,,
Cunningham Road,,CUNHMRD,21869,Cunningham Road (Towards Vasantha Nagara),12.98788,77.59423,,
Cura Hospital,,CRAH,39688,Cura Hospital (Towards Jaraganahalli),12.88802,77.56148,,
Cura Hospital,,CRAH,39689,Cura Hospital (Towards Kaggalipura),12.88787,77.56161,,
C‌ Q A L,,CQL,23341,C‌ Q A L (Towards R T Nagara),13.0118,77.59321,,
D Cross Doddaballapura,,DCRS,24749,D Cross Doddaballapura (Towards Devanahalli),13.30659,77.54594,,
D Cross Doddaballapura,,DCRS3,32387,D Cross Doddaballapura (Towards Doddaballapura Bus Stand),13.30654,77.54584,,
D Cross Doddaballapura,,DCRS3,32389,D Cross Doddaballapura (Towards Gathi Subramanya),13.3066,77.54574,,
D Group Employees Layout,,DGEMP1,24751,D Group Employees Layout (Towards Kogilu),13.09134,77.69091,,
D Group Employees Layout,,DGEMP1,32390,D Group Employees Layout (Towards Yarappanahalli),13.09127,77.69089,,
D Group Employees Layout Srigandhada Kaval,,SKDL,26638,D Group Employees Layout Srigandhada Kaval (Towards Nagarabhavi Circle),12.97808,77.49874,,
D Group Employees Layout Srigandhada Kaval,,SKDL,34680,D Group Employees Layout Srigandhada Kaval (Towards Annapoorneshwari Nagar),12.97813,77.49874,,
D Hosahalli,,DHSH,24753,D Hosahalli (Towards Medahalli),12.96839,77.83253,,
D Hosahalli,,DHSH,32391,D Hosahalli (Towards D Hosahalli Cross),12.96831,77.83242,,
D Shettihalli Gate,,DSHG1,24755,D Shettihalli Gate (Towards H Cross),13.15057,77.86844,,
D Shettihalli Gate,,DSHG1,32392,D Shettihalli Gate (Towards Hoskote),13.15057,77.8685,,
D Souza Circle,,DSC,21872,D Souza Circle (Towards Kempegowda Bus Station),12.96755,77.61106,,
D Souza Nagara,,DSZN1,24758,D Souza Nagara (Towards Hoskerehalli Cross),12.93179,77.53331,,
D Souza Nagara,,DSZN1,32393,D Souza Nagara (Towards Muneshwara Nagara Kerekodi),12.93199,77.53289,,
DEPOT-19 Gate,,D19G,38109,DEPOT-19 Gate (Towards DEPOT-19 ),12.84691,77.67192,,
DHFL,,DHFL,37969,DHFL (Towards Kempegowda International Airport),13.19963,77.69561,,
DHFL,,DHFL,38070,DHFL (Towards Airport Trumpet),13.19945,77.69561,,
DLF Home Town,,DLFHT,25000,DLF Home Town (Towards Hulimavu),12.87565,77.61775,,
DLF Home Town,,DLFHT,32493,DLF Home Town (Towards Beguru),12.8758,77.61776,,
DRDO Quarters,,DRDOQ,21925,DRDO Quarters (Towards CV Raman Nagara),12.98546,77.66133,,
DRDO Quarters,,DRDOQTRS,21926,DRDO Quarters (Towards LRDE),12.98551,77.66147,,
DSC HAL GM Palya,,DSC HAL,38105,DSC HAL GM Palya (Towards Last Stop),12.97659,77.66824,,
DTDC Wear House (Godown),,DTDCW,39323,DTDC Wear House (Godown) (Towards Kattigenahalli Cross),13.10745,77.61864,,
DUO Heights Layout,,DUO,25164,DUO Heights Layout (Towards Vijaya Bank Layout),12.89486,77.61468,,
DUO Heights Layout,,DUO,32572,DUO Heights Layout (Towards Kodichikkanahalli),12.89486,77.61463,,
Dabaspete,,DBSPT,24761,Dabaspete (Towards T Begur),13.22787,77.24187,,
Dabaspete,,DBSPT,32394,Dabaspete (Towards Tumakur),13.2277,77.24144,,
Dabbaguli,,DBLG,24763,Dabbaguli (Towards Dabbaguli Gate),12.89092,77.32275,,
Dabbaguli Gate,,DBLG,24765,Dabbaguli Gate (Towards Mata Gate),12.87,77.32808,,
Dabbaguli Gate,,DBLG,32396,Dabbaguli Gate (Towards Manchanabele),12.87007,77.32804,,
Dabbaguli Gate-2,,DBLG,24768,Dabbaguli Gate-2 (Towards Annekarahalli),12.87945,77.31628,,
Dabbaguli Gate-2,,DBLG,32398,Dabbaguli Gate-2 (Towards Manchanabele),12.8796,77.31615,,
Dalai Lama College,,DLC,20733,Dalai Lama College (Towards Bidadi),12.85049,77.42456,,
Dalai Lama College,,DLC,20734,Dalai Lama College (Towards Kengeri),12.85056,77.42409,,
Dalmia Circle,,DLMCR,24769,Dalmia Circle (Towards Vinayaka Nagara),12.90639,77.59505,,
Dalmia Circle,,DLMCR,35201,Dalmia Circle (Towards Jayanagara East End Circle),12.90618,77.59504,,
Dalmia Circle,,DLMCR,39259,Dalmia Circle (Towards JP Nagara 15th Cross),12.90611,77.59493,,
Dalmia Circle,,DLMCR3,35959,Dalmia Circle (Towards Jayanagara East End ),12.90697,77.595,,
Damodhar Nagara,,DMRN,24771,Damodhar Nagara (Towards Muthkur),12.9536,77.79708,,
Dandiganahalli,,DNDG,24773,Dandiganahalli (Towards Byrapura),13.30949,77.76763,,
Dandiganahalli,,DNDG,32400,Dandiganahalli (Towards Kerekodi),13.30955,77.76757,,
Dandupalya,,DDP,24775,Dandupalya (Towards Dandupalya Cross),13.07455,77.81156,,
Dandupalya,,DDP,32401,Dandupalya (Towards Dandupalya),13.07461,77.81115,,
Dandupalya Cross,,DDPYGT,24777,Dandupalya Cross (Towards Hosakote),13.07636,77.81145,,
Dandupalya Cross,,DDPYGT,32402,Dandupalya Cross (Towards Solur),13.07638,77.81149,,
Dandupalya Gate,,DDPYGT,32403,Dandupalya Gate (Towards Kolara),13.07728,77.80786,,
Dandupalya Gate,,DDPYGT,32404,Dandupalya Gate (Towards Hoskote),13.07689,77.80804,,
Danojipalya,,DNJPLY,24782,Danojipalya (Towards Binnamangala),13.08869,77.40498,,
Danojipalya,,DNJPLY,32405,Danojipalya (Towards Nelamangala),13.08827,77.40508,,
Dargha,,DRJ3,24784,Dargha (Towards Devanahalli),13.28735,77.7744,,
Dargha,,DRJ3,32406,Dargha (Towards Vijayapura),13.28744,77.77438,,
Darshan Farm,,DNF,24785,Darshan Farm (Towards BEML Layout),12.9313,77.52682,,
Dasanapura,,DSN,24788,Dasanapura (Towards Nelamangala),13.07523,77.43599,,
Dasanapura,,DSNP,21873,Dasanapura (Towards Jalahalli Cross),13.07542,77.43636,,
Dasanapura,,DSNPR,32407,Dasanapura (Towards Attibele),12.74761,77.77447,,
Dasanayakanahalli,,DSNHLI,24050,Dasanayakanahalli (Towards Dasanayakanahalli),13.11829,77.6884,,
Dasanayakanahalli,,DSNHLI,24303,Dasanayakanahalli (Towards Marenahalli),13.11823,77.68833,,
Dasappanapalya,,DBSY1,24792,Dasappanapalya (Towards Chikka Banavara),13.07934,77.50593,,
Dasappanapalya,,DSPY,32409,Dasappanapalya (Towards Kere Guddadahalli),13.0794,77.50591,,
Dasarahalli,,DSH-2,24796,Dasarahalli (Towards Hoskote),13.09995,77.83616,,
Dasarahalli,,DSH-2,32412,Dasarahalli (Towards Gottipura),13.09998,77.83611,,
Dasarahalli Hebbala,,DSH H,32414,Dasarahalli Hebbala (Towards Jakkur),13.05627,77.61157,,
Dasarahalli Hebbala,,DSH H1,32413,Dasarahalli Hebbala (Towards Hebbala),13.05631,77.61148,,
Dasarahalli Kere,,DSRHKR,21496,Dasarahalli Kere (Towards Havanur Circle),12.98595,77.54179,,
Dasarahalli Kere,,DSRHKR,24067,Dasarahalli Kere (Towards Rajajinagara),12.98517,77.54417,,
Dasarahalli Road Junction,,JNODSR,30369,Dasarahalli Road Junction (Towards Military Dairy Farm),13.05573,77.59451,,
Dasarahalli Road Junction,,JNOFSSR,33143,Dasarahalli Road Junction (Towards Amruthahalli),13.05583,77.5941,,
Dasegowdarapalya,,DSGPLY,24805,Dasegowdarapalya (Towards Sondekoppa),13.02341,77.39444,,
Dasegowdarapalya,,DSGPLY,32417,Dasegowdarapalya (Towards Hunnigere),13.02347,77.39426,,
Dasenahalli Cross,,DHC1,20735,Dasenahalli Cross (Towards Gopalapura),13.14084,77.46523,,
Dasenahalli Cross,,DHC1,24808,Dasenahalli Cross (Towards Hesaraghatta),13.14088,77.4652,,
Dattatreya Peeta Doddagubbi,,DTPT,24812,Dattatreya Peeta Doddagubbi (Towards Gubbi Cross),13.06732,77.66465,,
Dattatreya Peeta Doddagubbi,,DTPT,32420,Dattatreya Peeta Doddagubbi (Towards Anagalipura),13.06739,77.66465,,
Dayananda Sagar College,,DYNDSC,21874,Dayananda Sagar College (Towards Kumarswamy Layout ),12.90948,77.56553,,
Dayananda Sagar College,,DYNDSC,21875,Dayananda Sagar College (Towards Banashankari Bus Station),12.90949,77.5654,,
Dayananda Sagar Vidya Samste,,DSVS,23601,Dayananda Sagar Vidya Samste (Towards Kaggalipura),12.82494,77.51374,,
Dayananda Sagar Vidya Samste,,DSVS,23637,Dayananda Sagar Vidya Samste (Towards Banashankari Bus Station),12.82488,77.51369,,
Dayananda Sagara MDC,,HRHD1,39368,Dayananda Sagara MDC (Towards Kanakapura),12.66282,77.4501,,
Dayananda Sagara MDC,,HRHD1,39369,Dayananda Sagara MDC (Towards Harohalli),12.66269,77.44972,,
Deccan,,DKN3,24161,Deccan (Towards Bommanahalli),12.90247,77.62741,,
Deccan,,DKN3,24165,Deccan (Towards Beguru),12.90255,77.62745,,
Deepa Complex,,DPC,24817,Deepa Complex (Towards ITI Layout),12.96659,77.50483,,
Deepa Complex,,DPC2,35400,Deepa Complex (Towards Kottigepalya),12.96667,77.50506,,
Deepa Complex,,DPC2,35406,Deepa Complex (Towards Kengeri),12.96636,77.50508,,
Deepak Factory,,DF,21877,Deepak Factory (Towards Jalahalli Cross),13.04749,77.50135,,
Deepak Factory,,DF,24818,Deepak Factory (Towards Nelamangala),13.04704,77.50159,,
Deepak Nursing Home,,DPKNH,21878,Deepak Nursing Home (Towards Banashankari Bus Station),12.92598,77.57711,,
Deepak Nursing Home,,DPKNH,21879,Deepak Nursing Home (Towards South End Circle),12.92518,77.57699,,
