table_name,field_name,record_id,language,translation
stops,stop_name,24177,kn,ಮನೋರಾಯನಪಾಳ್ಯ (ಟುವರ್ಡ್ಸ್  ಸುಲ್ತಾನಪಾಳ್ಯ)
stops,stop_name,21097,kn,ಆರ್ ಟಿ ನಗರ ಆರಕ್ಷಕ ಠಾಣೆ (ಟುವರ್ಡ್ಸ್  ಸುಲ್ತಾನ್ ಪಾಳ್ಯ)
stops,stop_name,23196,kn,ಅಶ್ವತ್ಕಟ್ಟೆ ಮನೋರಾಯನಪಾಳ್ಯ (ಟುವರ್ಡ್ಸ್  ಸುಲ್ತಾನ್ಪಾಳ್ಯ)
stops,stop_name,22897,kn,1 ನೇ ಹಂತ 3 ನೇ ಬ್ಲಾಕ್‌ ನಾಗರಭಾವಿ (ಸುಮ್ಮನಹಳ್ಳಿ) (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,21205,kn,ಸುಂಕದಕಟ್ಟೆ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,31929,kn,ಬಿಡಿಎ ಕಾಂಪ್ಲೆಕ್ಸ್ ಕ್ರಾಸ್‌ ನಾಗರಭಾವಿ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,36391,kn,ಚೌಡೇಶ್ವರಿನಗರ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,34345,kn,ರಾಜಕುಮಾರ್‌ ಪುಣ್ಯ ಭೂಮಿ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,28656,kn,ಮಾಳಗಾಳ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,34086,kn,ನಂದಿನಿ ಬಡಾವಣೆ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,21887,kn,ಘಟಕ-31 ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,33342,kn,ಕಂಠೀರವ ಸ್ಟುಡಿಯೋ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,34820,kn,ಮಾಳಗಾಳ 1 (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,29290,kn,ನಂದಿನಿ  ಬಡಾವಣೆ ವರ್ತುಲ ರಸ್ತೆ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,24003,kn,ಮಾರ್ಡನ್‌ ಫುಡ್ ಗೊರಗುಂಟೆಪಾಳ್ಯ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,30988,kn,ಕೆಂಪೇಗೌಡ ಆರ್ಚ್ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,28518,kn,ಲೂರ್ದುಬಾಯಿ ಸಮುದಾಯ ಭವನ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,27951,kn,ರಾಮಕೃಷ್ಣ ಬಡಾವಣೆ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,29205,kn,ನಾಗರಭಾವಿ ವೃತ್ತ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,33650,kn,ಲಗ್ಗೆರೆ ಬ್ರಿಡ್ಜ್ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,24002,kn,ರಿಲಯನ್ಸ್  ಪೆಟ್ರೋಲ್‌ ಬಂಕ್‌ ಗೊರಗುಂಟೆಪಾಳ್ಯ (ಟುವರ್ಡ್ಸ್  ಸುಮ್ಮನಹಳ್ಳಿ)
stops,stop_name,30829,kn,ಕರೇನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಸುಂದರಂ ಎಸ್ಟೇಟ್)
stops,stop_name,27410,kn,ನೆಲಗುಳಿ (ಟುವರ್ಡ್ಸ್  ಸುಂದರಂ ಎಸ್ಟೇಟ್)
stops,stop_name,21521,kn,ಹಂಸ ಫಾರ್ಮ್ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,25866,kn,ಹೇರೋಹಳ್ಳಿ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,20906,kn,ಕಾಮಾಕ್ಷಿಪಾಳ್ಯ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,34658,kn,ಸೊನ್ನೇನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  )
stops,stop_name,21204,kn,ಸುಮ್ಮನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಸುಂಕಡಕಟ್ಟೆ)
stops,stop_name,21023,kn,ಹಾಲಿನ ಡೈರಿ ಹೆಗ್ಗನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,30375,kn,ಹೊಸಹಳ್ಳಿ ರಸ್ತೆ ಜಂಕ್ಷನ್ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,21492,kn,ಬ್ಯಾಡರಹಳ್ಳಿ ಕಾಲೇಜ್ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,20874,kn,ಜನಪ್ರೀಯ ಅಪಾರ್ಟ್ ಮೆಂಟ್ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,21000,kn,ಮಾರಮ್ಮ ದೇವಸ್ಥಾನ ಹೆಗ್ಗನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,34865,kn,ವಿನಾಯಕ ಚಿತ್ರಮಂದಿರ ಸುಂಕದಕಟ್ಟೆ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,22689,kn,ಶ್ರೀಗಂಧದ ಕಾವಲ್ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,21485,kn,ಚನ್ನೇನಹಳ್ಳಿ ಆರ್ಚ್ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,34956,kn,ತುಂಗಾನಗರ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,25589,kn,ಗುಡಿಪಾಳ್ಯ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,22692,kn,ರಾಜೀವ್‌ ಗಾಂಧಿ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,21054,kn,ನೀಲಗಿರಿ ತೋಪು (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,22690,kn,ಮುನೇಶ್ವರ ದೇವಸ್ಥಾನ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,34966,kn,ತುಂಗಾನಗರ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,21515,kn,ಗೊಲ್ಲರಹಟ್ಟಿ (ಟುವರ್ಡ್ಸ್  ಸುಂಕಡಕಟ್ಟೆ)
stops,stop_name,22687,kn,ಅನ್ನಪೂರ್ಣೇಶ್ವರಿನಗರ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,20609,kn,ಅರಳಿಮರ ಸುಂಕದಕಟ್ಟೆ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,39572,kn,ಲಕ್ಷ್ಮಿ ಇನ್ಸ್ಟಿಟ್ಯೂಷನ್ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,21474,kn,ಬ್ಯಾಡರಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,20826,kn,ಹೆಗ್ಗನಹಳ್ಳಿ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,20825,kn,ಹೆಗ್ಗನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,21455,kn,ಅಂಜನಾನಗರ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,22691,kn,ಕೆಬ್ಬಹಾಳ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,24294,kn,ಈಸ್ಟ್ ವೆಸ್ಟ್ ಕಾಲೇಜು‌ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,20937,kn,ಕೊಟ್ಟಿಗೆಪಾಳ್ಯ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,23430,kn,ಹೇರೋಹಳ್ಳಿ ಸುಂಕದಕಟ್ಟೆ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,20930,kn,ಕೆ ಹೆಚ್‌ ಬಿ ಕಾಲೋನಿ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,21523,kn,ಹೇರೋಹಳ್ಳಿ ಕ್ರಾಸ್1 (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,34594,kn,ಸಿದ್ದಾರ್ಥ ಬಡಾವಣೆ (ಟುವರ್ಡ್ಸ್  ಸುಂಕದಕಟ್ಟೆ)
stops,stop_name,38757,kn,ಬಾಚಹಳ್ಳಿ ಸರ್ಕಾರಿ ಶಾಲೆ (ಟುವರ್ಡ್ಸ್  ಸುಣ್ಣಘಟ್ಟ)
stops,stop_name,36099,kn,ಜಾಲಿಗೆ (ಟುವರ್ಡ್ಸ್  ಸುರದೇನಪುರ ಗೇಟ್)
stops,stop_name,24217,kn,ಇಂಡ್ಲವಾಡಿ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಸುರಗಜಕ್ಕನಹಳ್ಳಿ)
stops,stop_name,24317,kn,ವಾಗ್ದೇವಿ ವಿಲಾಸ್ ಶಾಲೆ (ಟುವರ್ಡ್ಸ್  ಸೂರ್ಯನಗರ ಅಪಾರ್ಟ್‌ಮೆಂಟ್)
stops,stop_name,35548,kn,ಆದಿಗೊಂಡನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಸೂರ್ಯನಗರ ಕೆ ಹೆಚ್ ಬಿ)
stops,stop_name,27874,kn,ರಾಜಪುರ (ಟುವರ್ಡ್ಸ್  ಸೀತನಾಯಕನಲ್ಲಿ)
stops,stop_name,26646,kn,ಶ್ರೀನಿವಾಗಿಲು ಜಂಕ್ಷನ್ (ಟುವರ್ಡ್ಸ್  ಶ್ರೀನಿವಾಗಿಲು)
stops,stop_name,22661,kn,ಸ್ಟೀಲ್ ಫ್ಯಾಕ್ಟರಿ ಬಾಣಸವಾಡಿ (ಟುವರ್ಡ್ಸ್  ಬಾಣಸವಾಡಿ)
stops,stop_name,21929,kn,ಈಸ್ಟ್ ರೈಲ್ವೇ ನಿಲ್ದಾಣ (ಟುವರ್ಡ್ಸ್  ಲಿಂಗರಾಜಪುರ ಬಾಣಸವಾಡಿ)
stops,stop_name,35589,kn,ಬಸವೇಶ್ವರನಗರ 3ನೇ ಹಂತ (ಟುವರ್ಡ್ಸ್  3ನೇ ಹಂತ ಬಸವೇಶ್ವರ ನಗರ)
stops,stop_name,36387,kn,ಎಚ್ಎಂಟಿ ಲೇಔಟ್ 8ನೇ ಮೈಲಿ (ಟುವರ್ಡ್ಸ್  8ನೇ ಮೈಲಿ ದಾಸರಹಳ್ಳಿ)
stops,stop_name,36386,kn,ನಾಗಸಂದ್ರ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  8ನೇ ಮೈಲಿ ದಾಸರಹಳ್ಳಿ)
stops,stop_name,23951,kn,ವನ್ನಾರ್‌ಪೇಟೆ (ಟುವರ್ಡ್ಸ್  ಎಎಸ್‌ಸಿ ಸೆಂಟರ್)
stops,stop_name,38912,kn,ರಾಜನುಕುಂಟೆ (ಟುವರ್ಡ್ಸ್  ಅಡಿಗನಹಳ್ಳಿ ತರಹುಣಿಸೆ)
stops,stop_name,21013,kn,ಎಂಸಿ ಬಡಾವಣೆ (ಟುವರ್ಡ್ಸ್  ಅಗ್ರಹಾರ ದಾಸರಹಳ್ಳಿ)
stops,stop_name,32141,kn,ಬೂದಿಹಾಳ್ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಏರ್‌ ಲೈನ್ಸ್‌ ಡಾಬ ಗೇಟ್)
stops,stop_name,26520,kn,ಎಸ್ಎನ್ಎನ್ ರಾಜ್ ಸೆರೆನಿಟಿ ಅಪಾರ್ಟ್ಮೆಂಟ್ ಯಲೇನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಅಕ್ಷಯನಗರ)
stops,stop_name,32166,kn,ಬ್ಯಾಟರಾಯನಪುರ (ಟುವರ್ಡ್ಸ್  ಅಲ್ಲಾಳಸಂದ್ರ)
stops,stop_name,29613,kn,ಬಿ ಹೊಸೂರು ವೃತ್ತ (ಟುವರ್ಡ್ಸ್  ಅಲ್ಲಾಳಸಂದ್ರ)
stops,stop_name,29614,kn,ಬಿ ಹೊಸೂರು ವಾಟರ್ ಟ್ಯಾಂಕ್ (ಟುವರ್ಡ್ಸ್  ಅಲ್ಲಾಳಸಂದ್ರ)
stops,stop_name,35515,kn,ಅಲ್ಲಾಳಸಂದ್ರ (ಟುವರ್ಡ್ಸ್  ಅಲ್ಲಾಳಸಂದ್ರ ಗೇಟ್)
stops,stop_name,33181,kn,14ನೇ ಕ್ರಾಸ್‌ನ ನ್ಯಾಯಾಂಗ ಬಡಾವಣೆ ಜಂಕ್ಷನ್ (ಟುವರ್ಡ್ಸ್  ಅಲ್ಲಾಳಸಂದ್ರ ಗೇಟ್)
stops,stop_name,31367,kn,ಜಿಕೆವಿಕೆ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಅಲ್ಲಾಳಸಂದ್ರ ಗೇಟ್)
stops,stop_name,35705,kn,ಯರಪ್ಪನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಅಣ್ಣೇಶ್ವರ )
stops,stop_name,32170,kn,ಬೈಚಾಪುರ (ಟುವರ್ಡ್ಸ್  ಅಣ್ಣೇಶ್ವರ)
stops,stop_name,26532,kn,ಸೋಲೂರು (ಟುವರ್ಡ್ಸ್  ಅಪ್ಪಸಂದ್ರ)
stops,stop_name,32006,kn,ಬೆಟ್ಟೇನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಅರದೇಶನಹಳ್ಳಿ)
stops,stop_name,32310,kn,ಚಿಕ್ಕನ ಹೊಸಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಅರದೇಶನಹಳ್ಳಿ)
stops,stop_name,31904,kn,ಬಸವನಪುರ (ಟುವರ್ಡ್ಸ್  ಅರದೇಶನಹಳ್ಳಿ)
stops,stop_name,25296,kn,ಗಣೇಶ ದೇವಸ್ಥಾನ ಬೆಟ್ಟನಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಆರದೇಶನಹಳ್ಳಿ)
stops,stop_name,33924,kn,ಎಂಇಎಸ್‌ ಕಾಲೇಜು ಅರದೇಶನಹಳ್ಳಿ ರಸ್ತೆ (ಟುವರ್ಡ್ಸ್  ಅರದೇಶನಹಳ್ಳಿ )
stops,stop_name,29947,kn,ಬೆಟ್ಟನಹಳ್ಳಿ ಸೈಟ್ (ಟುವರ್ಡ್ಸ್  ಅರದೇಶನಹಳ್ಳಿ)
stops,stop_name,26033,kn,ಹುಗಾರಪಾಳ್ಯ (ಟುವರ್ಡ್ಸ್  ಅರಳಲುಸಂದ್ರ)
stops,stop_name,39768,kn,ಹುಳಿಮಾವು ಗೇಟ್ 80 ಅಡಿ ರಸ್ತೆ (ಟುವರ್ಡ್ಸ್  ಅರಿಕೆರೆ/ಮೀನಾಕ್ಷಿ ದೇವಸ್ಥಾನ)
stops,stop_name,31566,kn,ವೀರಯ್ಯ ಎನ್ ಕ್ಲೇವ್ ಅರಿಶಿನಕುಂಟೆ (ಟುವರ್ಡ್ಸ್  ಅರಿಶಿನಕುಂಟೆ)
stops,stop_name,31614,kn,ವಿನಾಯಕ ನಗರ ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಅರಿಶಿನಕುಂಟೆ)
stops,stop_name,40319,kn,ಕೆಎಸ್‌ಆರ್‌ಟಿಸಿ-ನೆಲಮಂಗಲ ಬಸ್ ನಿಲ್ದಾಣ (ಟುವರ್ಡ್ಸ್  ಅರಿಶಿಣಕುಂಟೆ)
stops,stop_name,29442,kn,ಆದರ್ಶನಗರ (ಟುವರ್ಡ್ಸ್  ಅರಿಶಿಣಕುಂಟೆ)
stops,stop_name,25377,kn,ಗೆಜ್ಜಿಗದಹಳ್ಳಿ ಕಾಲೋನಿ (ಟುವರ್ಡ್ಸ್  ಅರಿಶಿನಕುಂಟೆ)
stops,stop_name,26565,kn,ಸೊಂಡೆಕೊಪ್ಪ ವೃತ್ತ (ಟುವರ್ಡ್ಸ್  ಅರಿಶಿಣಕುಂಟೆ)
stops,stop_name,34733,kn,ಸುಂದರ ನಗರ (ಟುವರ್ಡ್ಸ್  ಅರಿಶಿನಕುಂಟೆ)
stops,stop_name,32665,kn,ಗೆಜ್ಜಿಗದಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಅರಿಶಿನಕುಂಟೆ)
stops,stop_name,31860,kn,ಬಾಳೇಪುರ ಗೇಟ್ (ಟುವರ್ಡ್ಸ್  ಅರಿಶಿಣಕುಂಟೆ)
stops,stop_name,35014,kn,ತಿಮ್ಮಭೋವಿಪಾಳ್ಯ ಶಿವನಪುರ (ಟುವರ್ಡ್ಸ್  ಅರಿಶಿಣಕುಂಟೆ)
stops,stop_name,34077,kn,ನಲ್ಲೂರು ಕ್ರಾಸ್ (ಟುವರ್ಡ್ಸ್  ಅರಿಶಿನಕುಂಟೆ)
stops,stop_name,27320,kn,ವಿನಾಯಕ ನಗರ ಅರಿಶಿನಕುಂಟೆ (ಟುವರ್ಡ್ಸ್  ಅರಿಶಿನಕುಂಟೆ)
stops,stop_name,21150,kn,ಸಂಜಯನಗರ (ಟುವರ್ಡ್ಸ್  )
stops,stop_name,33958,kn,ಎಂಎಸ್‌ ರಾಮಯ್ಯ ಆಸ್ಪತ್ರೆ (ಟುವರ್ಡ್ಸ್  ಅಶ್ವತ್ ನಗರ)
stops,stop_name,21135,kn,ಆರ್‌ಎಂವಿ 2 ನೇ ಹಂತ (ಟುವರ್ಡ್ಸ್  ಅಶ್ವಥ್‌ ನಗರ)
stops,stop_name,22600,kn,ವಿದ್ಯಾಸಾಗರ (ಟುವರ್ಡ್ಸ್  ಅಶ್ವಥ್ ನಗರ)
stops,stop_name,21133,kn,ಆರ್‌ ಎಮ್‌ ಎಸ್‌ ಸಂಜಯನಗರ (ಟುವರ್ಡ್ಸ್  ಅಶ್ವಥ್ ನಗರ)
stops,stop_name,20667,kn,ಭೂಪಸಂದ್ರ ಅಯ್ಯಪ್ಪ ಬೇಕರಿ (ಟುವರ್ಡ್ಸ್  ಅಶ್ವಥ್‌ ನಗರ)
stops,stop_name,25367,kn,ಗೆದ್ದಲಹಳ್ಳಿ (ಟುವರ್ಡ್ಸ್  ಅಶ್ವತ್ನಗರ)
stops,stop_name,22949,kn,ಜಯನಗರ 9 ನೇ ಬ್ಲಾಕ್ (22 ನೇ ಮುಖ್ಯ ರಸ್ತೆ) (ಟುವರ್ಡ್ಸ್  ಅಟಲ್‌ ಬಿಹಾರಿ ವಾಜಪೇಯಿ ಬಸ್‌ ನಿಲ್ದಾಣ)
stops,stop_name,22673,kn,ಬಾಣಸವಾಡಿ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,22417,kn,ರಾಮಮೂರ್ತಿನಗರ  ಚರ್ಚ್ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,34699,kn,ಎಸ್‌ಆರ್‌ಆರ್‌ ಕಲ್ಯಾಣ ಮಂಟಪ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,26840,kn,ಟಿಸಿ ಪಾಳ್ಯ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,35523,kn,ಅಕ್ಷಯನಗರ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,34841,kn,ಎಸ್‌ಆರ್‌ಆರ್‌ ಕಲ್ಯಾಣ ಮಂಟಪ 1 (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,22415,kn,ರಾಮಮೂರ್ತಿನಗರ  ಆಲದ ಮರ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,27541,kn,ಓ‌ ಎಮ್ ಬಿ ಆರ್ ಬಡಾವಣೆ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,29980,kn,ಭಕ್ತಿಯೋಗ ಆಶ್ರಮ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,22633,kn,ಯರಯ್ಯನಪಾಳ್ಯ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,35489,kn,ಆನಂದಪುರ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,22419,kn,ರಾಮಮೂರ್ತಿ ನಗರ ಮಣಿಪಾಲ್ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,28031,kn,ಅರ್‌ ಕೆ ಅಪಾರ್ಟೆ ಮೆಂಟ್ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,22358,kn,ನ್ಯೂ ಬಾಲ್ಡ್ ವಿನ್‌ ಶಾಲೆ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,22421,kn,ರಾಮಮೂರ್ತಿ ನಗರ ಆರಕ್ಷಕ ಠಾಣೆ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,35933,kn,ಕೆ ಆರ್‌ ಪುರ ರೈಲ್ವೇ ನಿಲ್ದಾಣ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,24679,kn,ಚೌಡೇಶ್ವರಿ ದೇವಸ್ಥಾನ ಬಿ ಚನ್ನಸಂದ್ರ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,38041,kn,ಎನ್‌ ಆರ್‌ ಐ  ಬಡಾವಣೆ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,34308,kn,ರಾಘವೇಂದ್ರ ವೃತ್ತ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,29086,kn,ಮುನೇಶ್ವರ ನಗರ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,22086,kn,ಐ ಟಿ ಐ ಕಾಲೋನಿ ಗೇಟ್‌ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,26006,kn,ಹೊಯ್ಸಳ ನಗರ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,31242,kn,ಕೋಶಿಸ್ ಆಸ್ಪತ್ರೆ ಕಲ್ಕೆರೆ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,22085,kn,ಐ ಟಿ ಐ ವೃತ್ತ (ಟುವರ್ಡ್ಸ್  ಬಿ ಚನ್ನಸಂದ್ರ)
stops,stop_name,32217,kn,ಚಲ್ಲಘಟ್ಟ (ಟುವರ್ಡ್ಸ್  ಬಿ ನಾಗಸಂದ್ರ)
stops,stop_name,38588,kn,ರಾಗಿಗುಡ್ಡ (ಟುವರ್ಡ್ಸ್  ಬಿ ಎಸ್ ಕೆ)
stops,stop_name,29956,kn,ಬಿಜಿಎಸ್‌ ಹೆಲ್ತ್ ಸಿಟಿ (ಟುವರ್ಡ್ಸ್  ಬಿಜಿಎಸ್‌ ಹೆಲ್ತ್ ಸಿಟಿ)
stops,stop_name,32135,kn,ಬಿಎಸ್ಎಫ್ ಯಲಹಂಕ (ಟುವರ್ಡ್ಸ್  ಬಿಎಸ್‌ಎಫ್ ಯಲಹಂಕ)
stops,stop_name,40104,kn,ಕೆಎಸ್‌ಆರ್‌ಟಿಸಿ-ಕಗ್ಗಲೀಪುರ ಬಸ್ ನಿಲ್ದಾಣ (ಟುವರ್ಡ್ಸ್  ಬಿಎಸ್‌ಕೆ)
stops,stop_name,35428,kn,ಬಿಯುಸಿ ಎಡಿಎಂ ಬ್ಲಾಕ್ (ಟುವರ್ಡ್ಸ್  ಬಿಯುಸಿ ಕ್ವಾಟ್ರಸ್‌)
stops,stop_name,35575,kn,ಬಾಣಸವಾಡಿ 80 ಫೀಟ್‌ ರೋಡ್ (ಟುವರ್ಡ್ಸ್  ಬಾಬುಸಾಬಪಾಳ್ಯ)
stops,stop_name,21459,kn,ಬಿ ಚನ್ನಸಂದ್ರ ಬ್ರಿಡ್ಜ್ (ರಾಮಮೂರ್ತಿ ನಗರ ವರ್ತುಲ ರಸ್ತೆ) (ಟುವರ್ಡ್ಸ್  ಬಾಬುಸಾಬ್‌ ಪಾಳ್ಯ)
stops,stop_name,21862,kn,ಕೋಲ್ಸ್ ರಸ್ತೆ (ಟುವರ್ಡ್ಸ್  ಬಾಣಸವಾಡಿ)
stops,stop_name,22210,kn,ಕುಳ್ಳಪ್ಪ ವೃತ್ತ (ಟುವರ್ಡ್ಸ್  ಬಾಣಸವಾಡಿ)
stops,stop_name,22089,kn,ಜೈ ಭಾರತ್‌ ನಗರ (ಟುವರ್ಡ್ಸ್  ಬಾಣಸವಾಡಿ)
stops,stop_name,38582,kn,ಇಂದಿರಾ ಕ್ಯಾಂಟೀನ್ (ದೇಸಿ ಮಸಾಲಾ) (ಟುವರ್ಡ್ಸ್  ಬಾಣಸವಾಡಿ)
